id,A,B,C,D,E,X,Y,Z,steps,timestamp,prev_location,location,usefor
3455,-69,-54,-67,-77,-77,-0.67,4.16,8.74,32977,1536777345,7,7,train
3456,-78,-55,-66,-80,-80,-1.27,4.57,7.86,32977,1536777346,7,7,train
3457,-78,-55,-67,-76,-79,-0.32,3.64,9.26,32977,1536777347,7,7,train
3458,-75,-56,-60,-76,-79,0.24,3.14,9.48,32977,1536777349,7,7,train
3459,-76,-56,-69,-76,-77,-0.52,3.64,10.23,32977,1536777350,7,7,train
3460,-76,-56,-65,-76,-87,-0.58,3.48,9.18,32977,1536777351,7,7,train
3461,-79,-56,-66,-76,-86,-0.67,3.71,9.66,32977,1536777352,7,7,train
3462,-74,-58,-67,-80,-76,-0.44,3.62,8.93,32977,1536777353,7,7,train
3463,-74,-55,-60,-80,-81,-0.4,3.42,9.23,32977,1536777354,7,7,train
3464,-77,-55,-67,-80,-83,-0.6,3.19,9.02,32977,1536777356,7,7,train
3465,-78,-55,-67,-77,-87,-0.58,3.49,9.58,32977,1536777357,7,7,train
3466,-70,-55,-60,-80,-83,-0.57,3.39,9.43,32977,1536777358,7,7,train
3467,-72,-56,-64,-86,-75,-0.72,3.45,9.43,32977,1536777359,7,7,train
3468,-71,-55,-67,-76,-77,-0.15,3.59,9.08,32977,1536777360,7,7,train
3469,-73,-59,-67,-78,-85,0.02,3.06,10.94,32977,1536777361,7,7,train
3470,-64,-88,-88,-76,-64,1.09,4.29,7.66,32991,1536777372,7,8,train
3471,-60,-82,-78,-72,-64,0.61,4.44,8.72,32991,1536777374,8,8,train
3472,-68,-76,-86,-73,-70,0.05,3.97,8.88,32991,1536777375,8,8,train
3473,-70,-79,-78,-76,-67,0.13,3.76,9.09,32991,1536777377,8,8,train
3474,-60,-80,-74,-76,-65,0.32,3.97,8.81,32991,1536777378,8,8,test
3475,-71,-84,-74,-74,-70,0.2,3.8,9.25,32991,1536777380,8,8,train
3476,-71,-82,-81,-74,-69,0.09,3.68,9.3,32991,1536777382,8,8,train
3477,-60,-82,-81,-77,-65,0.26,3.97,9.08,32991,1536777383,8,8,train
3478,-66,-81,-73,-77,-66,-0.03,3.91,9.39,32991,1536777386,8,8,train
3479,-77,-73,-75,-76,-66,-0.5,3.17,7.54,32991,1536777388,8,8,train
3480,-66,-75,-79,-76,-76,-0.46,3.82,8.87,32991,1536777389,8,8,train
3481,-67,-76,-79,-77,-70,-0.76,3.91,8.72,32991,1536777391,8,8,train
3482,-67,-87,-80,-75,-73,-0.05,3.79,9.23,32991,1536777392,8,8,train
3483,-67,-80,-78,-75,-67,-0.59,4.21,9.29,32991,1536777394,8,8,train
3484,-66,-78,-74,-75,-72,0.57,4.64,8.39,32991,1536777396,8,8,train
3485,-66,-92,-83,-77,-72,0.13,4.08,9.11,32991,1536777398,8,8,train
3486,-70,-92,-79,-74,-72,-0.04,3.88,8.81,32991,1536777399,8,8,train
3487,-69,-80,-75,-74,-72,0.05,3.71,9.29,32991,1536777400,8,8,train
3488,-69,-80,-74,-80,-66,-0.11,3.73,9.2,32991,1536777402,8,8,train
3489,-68,-80,-82,-73,-65,-0.2,3.71,9.47,32991,1536777403,8,8,train
3490,-67,-80,-71,-76,-66,-0.31,4.19,9.08,32991,1536777405,8,8,train
3491,-83,-82,-83,-73,-70,-0.25,4.34,9.2,32991,1536777406,8,8,train
3492,-70,-78,-76,-73,-71,-0.48,4.43,9.06,32991,1536777407,8,8,train
3493,-70,-76,-74,-73,-72,-0.02,4.07,9.08,32991,1536777408,8,8,train
3494,-70,-81,-78,-76,-70,-0.37,4.09,9.04,32991,1536777409,8,8,test
3495,-70,-82,-74,-73,-73,-0.36,4.19,9.09,32991,1536777411,8,8,train
3496,-71,-77,-81,-74,-68,-0.06,3.97,8.72,32991,1536777412,8,8,train
3497,-70,-76,-80,-72,-68,-0.25,3.99,8.92,32991,1536777413,8,8,train
3498,-70,-76,-81,-76,-70,-0.37,4.03,8.85,32991,1536777414,8,8,train
3499,-70,-76,-82,-76,-70,-0.29,4.13,8.83,32991,1536777416,8,8,train
3500,-70,-75,-75,-74,-72,-0.3,4.07,9.3,32991,1536777417,8,8,train
3501,-70,-80,-85,-75,-71,-0.2,3.88,9.12,32991,1536777418,8,8,train
3502,-70,-80,-86,-75,-71,-0.38,4.01,8.83,32991,1536777419,8,8,train
3503,-72,-77,-86,-76,-72,-0.31,3.83,9.09,32991,1536777420,8,8,train
3504,-69,-79,-82,-77,-72,-0.08,3.92,8.77,32991,1536777422,8,8,train
3505,-69,-77,-77,-74,-71,-0.35,3.86,9.21,32991,1536777424,8,8,train
3506,-73,-77,-88,-81,-68,0.12,3.57,9.69,32991,1536777425,8,8,train
3507,-70,-79,-88,-77,-68,-1.02,3.59,8.51,32991,1536777426,8,8,train
3508,-68,-78,-76,-77,-68,1.66,3.24,8.92,32991,1536777427,8,8,train
3509,-69,-78,-76,-84,-73,-0.52,3.28,8.74,32991,1536777427,8,8,train
3510,-70,-70,-82,-84,-70,1.1,2.82,8.81,32991,1536777428,8,8,train
3511,-68,-88,-82,-79,-70,-0.02,2.77,7.97,32991,1536777429,8,8,train
3512,-69,-80,-76,-74,-68,-0.17,3.78,9.6,32993,1536777430,8,8,train
3513,-78,-81,-77,-79,-70,-0.92,3.43,9.71,32995,1536777432,8,8,train
3514,-72,-75,-85,-79,-70,-0.12,2.74,9.43,32996,1536777433,8,8,test
3515,-72,-92,-76,-78,-65,-0.37,3.29,9.28,32996,1536777434,8,8,train
3516,-77,-92,-77,-78,-72,-0.07,3.59,9.18,32998,1536777435,8,8,train
3517,-70,-78,-76,-76,-65,0.24,3.07,10,32998,1536777436,8,8,train
3518,-71,-78,-76,-76,-70,-0.19,3.34,9.01,32998,1536777437,8,8,train
3519,-70,-89,-76,-73,-70,-0.62,3.32,8.68,32998,1536777438,8,8,train
3520,-70,-92,-78,-72,-66,-0.34,3.17,9.56,32998,1536777439,8,8,train
3521,-71,-92,-76,-76,-66,0.12,3.23,9.66,32998,1536777440,8,8,train
3522,-70,-87,-86,-75,-69,-0.37,3.07,9.53,32998,1536777441,8,8,train
3523,-70,-79,-86,-74,-68,-0.18,3.31,9.19,32998,1536777442,8,8,train
3524,-70,-81,-86,-75,-66,-0.35,3.47,9.67,32998,1536777443,8,8,train
3525,-70,-84,-78,-79,-70,-0.41,3.27,9.17,32998,1536777444,8,8,train
3526,-70,-76,-78,-76,-70,-0.75,3.46,9.64,32998,1536777446,8,8,train
3527,-91,-84,-78,-76,-67,-0.57,3.47,9.07,32998,1536777447,8,8,train
3528,-91,-79,-78,-79,-67,-0.79,3.26,9.58,32998,1536777448,8,8,train
3529,-73,-76,-86,-78,-67,-0.84,3.64,9.34,32998,1536777449,8,8,train
3530,-70,-86,-76,-76,-66,-0.86,3.47,9.11,32998,1536777450,8,8,train
3531,-70,-79,-75,-72,-63,-0.75,3.39,9.46,32998,1536777451,8,8,train
3532,-70,-77,-76,-77,-67,-0.69,3.41,8.95,32998,1536777452,8,8,train
3533,-70,-86,-82,-72,-65,-0.57,3.29,9.64,32998,1536777453,8,8,train
3534,-68,-85,-82,-72,-67,-0.23,3.1,8.98,32998,1536777454,8,8,test
3535,-74,-76,-83,-72,-73,-0.55,3.3,9.33,32998,1536777456,8,8,train
3536,-76,-85,-77,-72,-66,-0.64,3.38,9.35,32998,1536777457,8,8,train
3537,-73,-76,-77,-78,-66,-0.77,3.31,9.17,32998,1536777458,8,8,train
3538,-72,-77,-77,-75,-65,-0.78,3.56,8.86,32998,1536777460,8,8,train
3539,-68,-79,-76,-76,-66,-0.44,3.45,9,32998,1536777461,8,8,train
3540,-68,-77,-76,-73,-64,-0.32,3.24,9.37,32998,1536777463,8,8,train
3541,-68,-76,-76,-73,-64,-0.91,3.39,8.89,32998,1536777464,8,8,train
3542,-65,-73,-77,-73,-81,0.19,3.24,9.01,32998,1536777465,8,8,train
3543,-65,-77,-77,-72,-67,-0.69,2.98,9.71,32998,1536777467,8,8,train
3544,-70,-75,-72,-77,-64,-0.99,3.42,9.47,32998,1536777468,8,8,train
3545,-82,-75,-72,-77,-63,-0.59,3.66,10.1,32998,1536777469,8,8,train
3546,-67,-80,-72,-77,-63,-1.04,3.79,8.66,32998,1536777470,8,8,train
3547,-73,-80,-72,-76,-63,-2,3.67,8.37,32998,1536777471,8,8,train
3548,-69,-76,-72,-77,-63,0.02,3.67,8.85,32998,1536777473,8,8,train
3549,-67,-83,-76,-75,-72,0.19,4.38,8.65,32998,1536777475,8,8,train
3550,-67,-83,-76,-75,-70,0.21,4.37,8.56,32998,1536777476,8,8,train
3551,-66,-77,-73,-72,-64,0.26,3.76,9.54,32998,1536777478,8,8,train
3552,-74,-78,-76,-75,-70,-0.08,4.23,8.82,32998,1536777479,8,8,train
3553,-69,-86,-74,-78,-67,-0.09,4.13,9.47,32998,1536777481,8,8,train
3554,-68,-78,-78,-72,-72,-0.08,4,9.08,32998,1536777482,8,8,test
3555,-63,-78,-73,-72,-71,0.42,4.1,8.76,32998,1536777483,8,8,train
3556,-63,-86,-73,-77,-68,0.39,3.9,8.77,32998,1536777484,8,8,train
3558,-63,-67,-82,-84,-54,-0.59,3.03,9.16,33001,1536778040,8,12,train
3559,-63,-79,-80,-84,-46,-0.41,3.4,9.47,33001,1536778042,12,12,train
3560,-76,-71,-78,-85,-46,0.19,3.24,9.59,33001,1536778043,12,12,train
3561,-76,-71,-77,-81,-46,0.29,3.28,9.69,33001,1536778045,12,12,train
3562,-76,-71,-77,-81,-54,-0.22,3.32,9.37,33001,1536778046,12,12,train
3563,-76,-72,-78,-81,-47,-0.2,3.12,9.78,33001,1536778047,12,12,train
3564,-76,-78,-77,-85,-54,0.06,3.27,9.29,33001,1536778048,12,12,train
3565,-63,-79,-84,-81,-52,0.13,4.52,8.63,33002,1536778056,12,12,train
3566,-74,-86,-85,-81,-54,0.22,4.3,9.16,33002,1536778058,12,12,train
3567,-63,-87,-78,-84,-54,0.25,4.23,8.78,33002,1536778060,12,12,train
3568,-63,-77,-87,-83,-57,0.02,4.29,9.04,33002,1536778062,12,12,train
3569,-72,-91,-79,-82,-53,-0.1,4.49,8.71,33002,1536778064,12,12,train
3570,-72,-92,-80,-80,-57,-0.08,4.47,8.63,33002,1536778065,12,12,train
3571,-72,-85,-80,-80,-50,-0.03,4.57,8.67,33002,1536778067,12,12,train
3572,-72,-78,-88,-80,-54,0.25,4.79,8.54,33002,1536778068,12,12,train
3573,-63,-79,-88,-80,-54,-0.02,4.5,8.86,33002,1536778070,12,12,train
3574,-63,-79,-88,-79,-53,0.01,4.46,8.85,33002,1536778071,12,12,train
3575,-63,-83,-80,-80,-53,0.09,4.41,8.9,33002,1536778072,12,12,test
3576,-63,-83,-80,-80,-51,0.21,4.32,8.97,33002,1536778074,12,12,train
3577,-74,-78,-77,-82,-49,-1.87,4.53,8.41,33002,1536778095,12,12,train
3578,-74,-76,-76,-70,-48,-0.92,4.43,8.81,33002,1536778097,12,12,train
3579,-75,-79,-80,-80,-52,-1.26,4.08,9,33002,1536778099,12,12,train
3580,-76,-93,-76,-82,-48,-0.77,4.17,8.82,33002,1536778102,12,12,train
3581,-81,-78,-77,-80,-56,0.41,4.4,7.79,33002,1536778112,12,12,train
3582,-77,-76,-85,-81,-55,0.01,4.05,9.01,33002,1536778114,12,12,train
3583,-78,-76,-88,-87,-53,-0.41,4.27,8.67,33002,1536778115,12,12,train
3584,-68,-74,-72,-77,-48,-0.69,3.92,9.55,33002,1536778117,12,12,train
3585,-68,-75,-76,-81,-47,-0.21,3.76,9.45,33002,1536778119,12,12,train
3586,-69,-78,-79,-82,-50,-0.26,3.69,9.58,33002,1536778120,12,12,train
3587,-67,-77,-78,-96,-60,0.3,3.35,9.78,33002,1536778124,12,12,train
3588,-70,-74,-75,-86,-59,-0.54,4.5,9.04,33002,1536778127,12,12,train
3589,-70,-76,-75,-92,-62,0.25,3.85,8.89,33002,1536778128,12,12,train
3590,-70,-78,-75,-85,-59,0.13,3.83,9.21,33002,1536778130,12,12,train
3591,-67,-75,-78,-83,-59,-0.08,3.85,8.89,33002,1536778130,12,12,train
3592,-73,-77,-78,-83,-54,0.41,3.74,9.04,33002,1536778132,12,12,train
3593,-73,-77,-76,-81,-58,0.19,3.72,9,33002,1536778133,12,12,train
3594,-73,-67,-76,-82,-64,-0.05,3.62,9.09,33002,1536778134,12,12,train
3595,-69,-69,-79,-81,-55,0.54,3.42,9.3,33002,1536778136,12,12,test
3596,-68,-68,-79,-81,-66,-0.15,3.92,9.51,33002,1536778137,12,12,train
3597,-68,-78,-79,-79,-66,0.17,3.47,8.93,33002,1536778139,12,12,train
3598,-68,-69,-77,-78,-55,-0.16,3.58,9.01,33002,1536778140,12,12,train
3599,-69,-76,-76,-79,-59,-0.03,3.71,8.99,33002,1536778142,12,12,train
3600,-76,-77,-79,-82,-64,-0.24,3.73,9.23,33002,1536778143,12,12,train
3601,-71,-77,-76,-81,-56,-0.06,3.62,9.43,33002,1536778144,12,12,train
3602,-75,-77,-76,-80,-58,-0.07,3.61,9.56,33002,1536778145,12,12,train
3603,-71,-78,-78,-79,-56,0.26,3.58,8.29,33002,1536778147,12,12,train
3604,-78,-76,-77,-80,-55,0,3.67,9.37,33002,1536778148,12,12,train
3605,-74,-79,-78,-77,-55,0.25,3.46,8.92,33002,1536778151,12,12,train
3606,-82,-79,-80,-81,-53,-0.07,3.65,8.78,33002,1536778152,12,12,train
3607,-74,-70,-76,-79,-54,0.7,3.11,9,33002,1536778154,12,12,train
3608,-75,-79,-76,-78,-54,0.51,3.23,9.66,33002,1536778155,12,12,train
3609,-75,-78,-79,-82,-55,-0.17,3.47,9.99,33002,1536778156,12,12,train
3610,-74,-75,-77,-82,-53,0.18,3.53,9.16,33002,1536778157,12,12,train
3611,-72,-77,-77,-77,-54,-0.09,3.41,9.29,33002,1536778159,12,12,train
3612,-77,-72,-78,-81,-57,-0.07,3.43,10.2,33002,1536778160,12,12,train
3613,-73,-76,-76,-82,-68,-0.21,3.25,9.45,33002,1536778162,12,12,train
3614,-76,-71,-80,-79,-59,0.19,3.12,8.8,33002,1536778164,12,12,train
3615,-74,-77,-77,-80,-55,0.14,3.3,10.11,33002,1536778165,12,12,test
3616,-74,-78,-79,-81,-66,0.5,3.19,9.47,33002,1536778167,12,12,train
3617,-78,-78,-75,-87,-58,0.41,3.22,9.38,33002,1536778168,12,12,train
3618,-74,-78,-76,-86,-57,-0.01,3.43,9.17,33002,1536778169,12,12,train
3619,-82,-78,-82,-79,-54,0.14,3.15,8.69,33002,1536778171,12,12,train
3620,-76,-80,-77,-91,-64,0.14,3,9.38,33002,1536778172,12,12,train
3621,-74,-71,-78,-83,-63,-0.12,3.43,9.12,33002,1536778174,12,12,train
3622,-74,-78,-77,-79,-54,0.16,3.15,9.84,33002,1536778176,12,12,train
3623,-78,-71,-77,-81,-53,0.19,3.32,9.76,33002,1536778177,12,12,train
3624,-72,-78,-82,-81,-53,-0.08,3.36,9.39,33002,1536778178,12,12,train
3625,-73,-71,-82,-89,-57,0.11,3.34,9.23,33002,1536778180,12,12,train
3626,-76,-79,-83,-91,-56,0.05,3.65,9.8,33002,1536778183,12,12,train
3627,-77,-71,-83,-82,-56,0.11,3.35,9.76,33002,1536778184,12,12,train
3628,-77,-78,-82,-82,-58,0.03,3.28,9.99,33002,1536778186,12,12,train
3629,-77,-71,-82,-84,-54,0.42,3.21,8.41,33002,1536778188,12,12,train
3632,-87,-77,-80,-79,-63,0.42,3.26,9.47,33002,1536778196,12,12,train
3633,-74,-78,-79,-79,-55,0.2,3.57,9.4,33002,1536778197,12,12,train
3634,-74,-77,-76,-80,-54,0.7,2.74,9.55,33002,1536778199,12,12,train
3635,-76,-78,-81,-76,-54,0.12,3.23,10.14,33002,1536778201,12,12,train
3638,-90,-68,-76,-72,-70,-0.66,4.64,9.14,33003,1536778213,12,9,train
3639,-90,-67,-76,-71,-76,-1.18,4.29,9.06,33003,1536778214,9,9,test
3640,-90,-66,-76,-72,-77,-0.64,4.35,9.26,33003,1536778216,9,9,train
3641,-90,-66,-76,-77,-77,-0.35,4.31,9.18,33003,1536778217,9,9,train
3645,-70,-76,-77,-76,-70,-0.54,3.84,9.01,33004,1536778233,9,9,train
3646,-71,-74,-76,-75,-67,-0.93,3.74,7.9,33004,1536778236,9,9,train
3647,-70,-77,-85,-82,-80,-1.23,3.45,8.98,33004,1536778238,9,9,train
3648,-70,-79,-83,-81,-72,-0.92,3.46,8.96,33004,1536778240,9,9,train
3649,-74,-74,-80,-70,-75,-0.68,3.65,9.28,33004,1536778242,9,9,train
3650,-74,-71,-79,-69,-73,-0.55,3.66,9.37,33004,1536778244,9,9,train
3651,-74,-75,-82,-71,-73,-0.47,3.6,9.28,33004,1536778245,9,9,train
3652,-74,-68,-80,-70,-72,-0.8,3.66,9.67,33004,1536778247,9,9,train
3653,-74,-71,-81,-69,-66,-1.27,3.9,9.11,33004,1536778249,9,9,train
3654,-72,-72,-81,-88,-70,-0.83,3.91,8.62,33004,1536778251,9,9,train
3655,-72,-70,-80,-69,-73,-0.78,3.75,9.04,33004,1536778253,9,9,train
3656,-72,-72,-80,-71,-69,-1.17,3.58,8.64,33004,1536778254,9,9,train
3657,-72,-72,-79,-87,-69,-0.61,3.52,9.82,33004,1536778256,9,9,train
3658,-75,-72,-79,-83,-73,-0.72,3.44,9.12,33004,1536778257,9,9,train
3659,-75,-73,-78,-70,-73,-0.77,3.59,9.54,33004,1536778259,9,9,train
3660,-75,-69,-81,-69,-78,-0.54,3.38,9.55,33004,1536778261,9,9,train
3662,-73,-80,-80,-69,-74,-0.87,3.77,9.14,33004,1536778275,9,9,train
3663,-73,-79,-79,-71,-81,-1.6,3.26,8.8,33004,1536778277,9,9,test
3664,-75,-75,-82,-83,-72,-0.9,3.5,9.34,33004,1536778279,9,9,train
3665,-75,-70,-79,-68,-77,-0.88,3.59,9.55,33004,1536778280,9,9,train
3666,-73,-75,-82,-90,-75,-1.01,3.67,9.13,33004,1536778282,9,9,train
3667,-72,-80,-78,-70,-69,-0.96,3.53,8.53,33004,1536778283,9,9,train
3668,-74,-77,-77,-68,-73,-1.21,3.48,8.98,33004,1536778285,9,9,train
3669,-72,-72,-77,-68,-69,-1.36,3.63,8.19,33004,1536778287,9,9,train
3670,-74,-75,-77,-70,-68,-0.83,3.46,9.58,33004,1536778288,9,9,train
3671,-66,-75,-88,-72,-70,-0.6,4.12,8.33,33004,1536778291,9,9,train
3672,-76,-76,-84,-69,-68,-1.02,3.68,9.27,33004,1536778293,9,9,train
3673,-72,-73,-75,-70,-76,-0.43,3.51,8.96,33004,1536778296,9,9,train
3674,-75,-72,-82,-68,-67,-1.28,3.48,9.35,33004,1536778297,9,9,train
3675,-77,-77,-82,-68,-67,-0.92,3.42,9.42,33004,1536778299,9,9,train
3676,-74,-71,-82,-77,-67,-0.43,3.39,9.46,33004,1536778300,9,9,train
3677,-76,-77,-83,-80,-72,-1.19,3.5,9.38,33004,1536778302,9,9,train
3678,-76,-72,-78,-80,-70,-1.14,3.44,9.27,33004,1536778303,9,9,train
3679,-76,-70,-79,-69,-75,-1.38,3.44,8.98,33004,1536778305,9,9,train
3680,-72,-74,-78,-68,-75,-1.3,3.42,9.28,33004,1536778306,9,9,train
3681,-71,-71,-76,-76,-72,-1.03,3.43,8.93,33004,1536778308,9,9,train
3682,-72,-68,-78,-76,-71,-0.89,3.32,9.3,33004,1536778310,9,9,train
3683,-72,-76,-76,-67,-73,-1.28,3.23,8.37,33004,1536778311,9,9,test
3684,-74,-70,-78,-68,-72,-1.17,3.18,10.22,33004,1536778313,9,9,train
3685,-76,-77,-79,-68,-73,-1.29,3.49,9.48,33004,1536778314,9,9,train
3686,-75,-77,-78,-76,-68,-0.58,3.27,9.92,33004,1536778316,9,9,train
3687,-72,-76,-82,-71,-77,-0.78,4.7,8.41,33004,1536778321,9,9,train
3688,-76,-76,-79,-71,-72,-0.74,4.2,8.66,33004,1536778323,9,9,train
3689,-76,-76,-79,-70,-73,-0.81,4.09,8.11,33004,1536778325,9,9,train
3690,-76,-73,-77,-70,-74,-0.59,4.23,9.22,33004,1536778326,9,9,train
3691,-76,-76,-77,-71,-70,-1.14,4.31,10.19,33004,1536778327,9,9,train
3692,-76,-76,-79,-70,-72,-0.66,4.68,7.47,33004,1536778328,9,9,train
3693,-79,-68,-79,-70,-84,0.5,3.42,9.32,33004,1536778334,9,10,train
3694,-79,-60,-83,-73,-64,-0.83,2.56,9.03,33004,1536778336,10,10,train
3695,-82,-70,-85,-79,-62,-0.5,3.56,8.76,33004,1536778340,10,10,train
3696,-82,-72,-79,-75,-64,-0.63,3.37,9.15,33004,1536778342,10,10,train
3697,-82,-73,-80,-66,-59,0.09,4.06,9.25,33004,1536778343,10,10,train
3700,-94,-74,-84,-72,-57,-0.92,3.1,10.16,33004,1536778348,10,10,train
3701,-94,-72,-86,-68,-60,-0.37,2.39,10.25,33004,1536778349,10,10,train
3702,-78,-77,-70,-73,-60,-2.09,2.75,8.87,33004,1536778350,10,10,train
3703,-78,-77,-83,-63,-66,-0.41,5.62,8.74,33004,1536778353,10,10,train
3704,-78,-70,-83,-75,-62,-0.5,5.22,8.22,33004,1536778354,10,10,train
3705,-87,-76,-78,-70,-64,-0.55,5.54,7.53,33004,1536778356,10,10,test
3706,-87,-76,-80,-71,-65,0.28,5.22,7.82,33004,1536778357,10,10,train
3707,-87,-74,-76,-68,-65,0.74,5.25,8.53,33004,1536778358,10,10,train
3708,-80,-74,-77,-69,-64,0.68,5.34,8.37,33004,1536778360,10,10,train
3709,-80,-73,-82,-70,-64,0.84,5.32,7.96,33004,1536778362,10,10,train
3710,-81,-71,-77,-71,-65,0.58,5.32,8.28,33004,1536778363,10,10,train
3711,-81,-72,-77,-70,-66,0.18,5.52,8.59,33004,1536778364,10,10,train
3712,-81,-62,-80,-71,-64,0.44,5.29,9.28,33004,1536778365,10,10,train
3713,-81,-72,-76,-71,-64,0.04,5.34,8.81,33004,1536778367,10,10,train
3715,-81,-77,-76,-74,-66,0.27,5.8,7.01,33004,1536778372,10,10,train
3716,-81,-73,-74,-70,-67,-0.23,5.88,8.31,33004,1536778373,10,10,train
3717,-81,-67,-74,-69,-67,0.49,5.71,8.7,33004,1536778375,10,10,train
3718,-81,-84,-72,-86,-68,0.18,6,7.77,33004,1536778376,10,10,train
3719,-78,-61,-73,-76,-66,0.55,6.06,7.83,33004,1536778384,10,10,train
3720,-81,-76,-72,-79,-66,0.62,6.02,7.45,33004,1536778386,10,10,train
3721,-80,-71,-71,-78,-66,0.31,6.08,7.8,33004,1536778388,10,10,train
3722,-81,-66,-70,-78,-66,0.51,5.99,7.49,33004,1536778390,10,10,train
3723,-77,-64,-70,-70,-66,1.02,5.89,8.19,33004,1536778406,10,10,train
3724,-81,-62,-72,-69,-66,0.46,6.29,7.78,33004,1536778408,10,10,train
3725,-83,-74,-69,-70,-66,0.34,6.15,7.84,33004,1536778411,10,10,train
3726,-76,-63,-72,-73,-66,0.59,5.74,8.72,33004,1536778412,10,10,test
3727,-76,-64,-70,-70,-66,0.2,5.94,7.9,33004,1536778413,10,10,train
3728,-83,-82,-72,-82,-69,0.21,5.84,7.92,33004,1536778414,10,10,train
3729,-83,-77,-72,-77,-68,0.31,5.78,7.89,33004,1536778416,10,10,train
3730,-77,-68,-72,-83,-68,-0.06,6.02,8.94,33004,1536778417,10,10,train
3731,-77,-64,-72,-72,-66,0.57,5.87,7.84,33004,1536778418,10,10,train
3732,-78,-67,-72,-74,-66,0.65,5.94,8.57,33004,1536778420,10,10,train
3733,-84,-78,-73,-71,-67,0.25,5.8,8.16,33004,1536778422,10,10,train
3734,-76,-64,-75,-72,-67,0.42,6.37,7.59,33004,1536778423,10,10,train
3735,-95,-73,-72,-72,-72,0.55,5.96,7.45,33004,1536778425,10,10,train
3736,-81,-79,-70,-74,-70,1.04,5.83,6.12,33004,1536778426,10,10,train
3737,-81,-76,-73,-74,-68,0.67,6.04,7.26,33004,1536778428,10,10,train
3738,-79,-73,-73,-77,-70,0.73,5.81,7.9,33004,1536778429,10,10,train
3739,-80,-67,-73,-74,-68,0.81,5.88,8.24,33004,1536778430,10,10,train
3740,-78,-80,-70,-76,-68,0.26,6.01,7.96,33004,1536778431,10,10,train
3741,-79,-70,-74,-77,-67,0.55,6.23,8.15,33004,1536778432,10,10,train
3742,-87,-79,-73,-80,-68,0.58,6.18,7.76,33004,1536778433,10,10,train
3743,-78,-77,-74,-84,-68,-0.02,6.2,7.57,33004,1536778434,10,10,train
3744,-77,-69,-72,-69,-68,1.09,5.95,7.7,33004,1536778435,10,10,train
3745,-78,-72,-70,-68,-67,0.42,6.04,7.98,33004,1536778436,10,10,train
3746,-86,-80,-74,-69,-71,0.47,6.23,7.52,33004,1536778437,10,10,test
3747,-79,-70,-73,-78,-67,0.59,5.93,7.5,33004,1536778438,10,10,train
3748,-78,-72,-73,-77,-67,0.71,6.15,7.67,33004,1536778440,10,10,train
3749,-78,-78,-74,-87,-68,0.59,6.05,6.75,33004,1536778441,10,10,train
3750,-77,-70,-70,-76,-66,0.93,6.57,6.92,33004,1536778442,10,10,train
3751,-89,-77,-73,-67,-66,0.43,6.15,8.4,33004,1536778443,10,10,train
3752,-77,-73,-70,-79,-68,0.5,6.17,7.99,33004,1536778444,10,10,train
3753,-79,-66,-73,-83,-67,0.55,6.13,7.65,33004,1536778445,10,10,train
3754,-77,-89,-70,-68,-66,0.53,6.04,7.67,33004,1536778446,10,10,train
3755,-80,-76,-70,-68,-67,0.47,5.97,6.85,33004,1536778447,10,10,train
3756,-76,-70,-73,-81,-68,0.45,5.92,7.98,33004,1536778448,10,10,train
3757,-79,-76,-73,-84,-67,0.49,5.92,8.18,33004,1536778449,10,10,train
3758,-77,-79,-73,-77,-68,0.71,6.12,7.33,33004,1536778450,10,10,train
3759,-79,-74,-74,-81,-68,0.6,6.03,7.71,33004,1536778451,10,10,train
3760,-87,-70,-73,-76,-67,0.63,5.88,6.78,33004,1536778452,10,10,train
3761,-86,-70,-73,-76,-68,0.57,5.98,7.99,33004,1536778453,10,10,train
3762,-76,-78,-72,-76,-70,0.61,6.18,8.26,33004,1536778454,10,10,train
3763,-77,-81,-70,-68,-68,0.56,5.92,7.76,33004,1536778455,10,10,train
3764,-77,-67,-72,-69,-69,0.95,6.06,7.16,33004,1536778455,10,10,train
3765,-78,-72,-72,-81,-66,-0.26,6.42,9.39,33004,1536778456,10,10,train
3766,-89,-78,-73,-68,-68,1.12,5.94,5.72,33004,1536778457,10,10,test
3767,-79,-78,-73,-82,-67,0.66,5.75,7.17,33004,1536778458,10,10,train
3768,-90,-74,-73,-82,-67,0.62,5.93,7.74,33004,1536778459,10,10,train
3769,-92,-75,-74,-68,-67,0.49,6.05,7.83,33004,1536778459,10,10,train
3770,-78,-75,-71,-68,-66,1.18,6.15,7.4,33004,1536778461,10,10,train
3771,-81,-69,-92,-76,-67,-1.43,4.98,6.57,33005,1536778466,10,11,train
3772,-84,-76,-90,-72,-65,0.19,3.95,8.72,33005,1536778468,11,11,train
3773,-82,-67,-85,-71,-66,0.19,3.95,9.62,33005,1536778470,11,11,train
3774,-87,-72,-82,-70,-67,0.26,4.23,9.19,33005,1536778471,11,11,train
3775,-84,-66,-87,-73,-73,-0.3,3.56,8.74,33005,1536778472,11,11,train
3776,-77,-68,-82,-70,-75,0.68,3.85,8.45,33005,1536778473,11,11,train
3777,-78,-66,-83,-70,-62,-0.05,3.58,9.26,33005,1536778475,11,11,train
3778,-85,-72,-87,-69,-67,-0.01,3.66,8.31,33005,1536778476,11,11,train
3779,-78,-74,-88,-71,-76,0.35,3.67,9.49,33005,1536778478,11,11,train
